date,equipment_id,etape,heures_operees,heures_cumulees,heures_depuis_maintenance,ratio_usure,panne,panne_sous_7j
2024-01-16,CAM-07,transport,19.35,2414.6,19.4,0.048,0,0
2024-01-16,CAM-08,transport,15.89,2102.3,504.0,1.26,0,0
2024-01-16,CAM-09,transport,18.71,2923.5,105.2,0.263,0,0
2024-01-16,CAM-10,transport,20.15,1275.5,249.6,0.624,0,1
2024-01-16,CAM-11,transport,15.65,807.4,444.1,1.11,0,0
2024-01-16,CAM-12,transport,16.74,2582.3,67.3,0.168,0,0
2024-01-16,GEN-01,energie,20.55,1913.8,364.3,0.729,0,1
2024-01-16,GEN-02,energie,21.93,2402.1,176.1,0.352,0,0
2024-01-16,GEN-03,energie,22.93,2125.7,258.7,0.517,0,0
2024-01-17,FOR-01,forage,17.92,2809.7,72.9,0.292,0,0
2024-01-17,FOR-02,forage,21.58,1099.2,180.4,0.722,0,0
2024-01-17,FOR-03,forage,12.4,3124.9,83.6,0.334,0,0
2024-01-17,FOR-04,forage,19.42,1591.3,89.0,0.356,0,0
2024-01-17,PEL-01,chargement,19.32,626.4,236.3,0.788,0,1
2024-01-17,PEL-02,chargement,20.62,1315.6,39.3,0.131,0,0
2024-01-17,PEL-03,chargement,16.77,842.6,405.3,1.351,0,1
2024-01-17,PEL-04,chargement,19.26,2790.4,43.3,0.144,0,0
2024-01-17,PEL-05,chargement,10.87,2098.2,22.9,0.076,0,0
2024-01-17,CAM-01,transport,16.47,1535.9,163.1,0.408,0,0
2024-01-17,CAM-02,transport,16.56,671.2,272.6,0.681,0,0
2024-01-17,CAM-03,transport,18.66,1060.5,180.8,0.452,0,0
2024-01-17,CAM-04,transport,20.21,1703.9,432.3,1.081,0,0
2024-01-17,CAM-05,transport,20.66,2129.3,184.4,0.461,0,0
2024-01-17,CAM-06,transport,18.19,1313.8,189.3,0.473,0,0
2024-01-17,CAM-07,transport,17.23,2431.9,36.6,0.091,0,0
2024-01-17,CAM-08,transport,19.87,2122.1,523.8,1.31,0,0
2024-01-17,CAM-09,transport,20.42,2943.9,125.6,0.314,0,0
2024-01-17,CAM-10,transport,19.79,1295.2,269.4,0.673,0,1
2024-01-17,CAM-11,transport,0.0,807.4,0.0,0.0,0,0
2024-01-17,CAM-12,transport,16.96,2599.2,84.3,0.211,0,0
2024-01-17,GEN-01,energie,20.07,1933.9,384.4,0.769,0,1
2024-01-17,GEN-02,energie,23.66,2425.8,199.8,0.4,0,0
2024-01-17,GEN-03,energie,21.5,2147.2,280.2,0.56,0,0
2024-01-18,FOR-01,forage,12.81,2822.5,85.7,0.343,0,1
2024-01-18,FOR-02,forage,21.0,1120.2,201.4,0.806,0,0
2024-01-18,FOR-03,forage,19.58,3144.5,103.1,0.413,0,0
2024-01-18,FOR-04,forage,22.58,1613.9,111.6,0.446,0,0
2024-01-18,PEL-01,chargement,0.0,626.4,0.0,0.0,1,0
2024-01-18,PEL-02,chargement,13.07,1328.7,52.4,0.175,0,0
2024-01-18,PEL-03,chargement,20.56,863.2,425.9,1.42,0,1
2024-01-18,PEL-04,chargement,18.27,2808.7,61.5,0.205,0,0
2024-01-18,PEL-05,chargement,18.44,2116.6,41.4,0.138,0,0
2024-01-18,CAM-01,transport,19.09,1555.0,182.2,0.456,0,0
2024-01-18,CAM-02,transport,17.3,688.5,289.9,0.725,0,0
2024-01-18,CAM-03,transport,16.32,1076.8,197.1,0.493,0,0
2024-01-18,CAM-04,transport,17.95,1721.9,450.3,1.126,0,0
2024-01-18,CAM-05,transport,20.7,2150.0,205.1,0.513,0,0
2024-01-18,CAM-06,transport,20.2,1334.0,209.5,0.524,0,0
2024-01-18,CAM-07,transport,18.51,2450.4,55.1,0.138,0,0
2024-01-18,CAM-08,transport,19.48,2141.6,543.3,1.358,0,0
2024-01-18,CAM-09,transport,24.0,2967.9,149.6,0.374,0,0
2024-01-18,CAM-10,transport,20.25,1315.5,289.6,0.724,0,1
2024-01-18,CAM-11,transport,13.93,821.3,13.9,0.035,0,0
2024-01-18,CAM-12,transport,14.16,2613.4,98.4,0.246,0,0
2024-01-18,GEN-01,energie,22.36,1956.2,406.7,0.813,0,1
2024-01-18,GEN-02,energie,24.0,2449.8,223.8,0.448,0,0
2024-01-18,GEN-03,energie,22.57,2169.8,302.7,0.605,0,0
2024-01-19,FOR-01,forage,19.92,2842.4,105.6,0.423,0,1
2024-01-19,FOR-02,forage,16.86,1137.1,218.3,0.873,0,0
2024-01-19,FOR-03,forage,19.03,3163.5,122.2,0.489,0,0
2024-01-19,FOR-04,forage,18.69,1632.6,130.3,0.521,0,0
2024-01-19,PEL-01,chargement,17.48,643.9,17.5,0.058,0,0
2024-01-19,PEL-02,chargement,23.56,1352.3,76.0,0.253,0,0
2024-01-19,PEL-03,chargement,0.0,863.2,0.0,0.0,1,0
2024-01-19,PEL-04,chargement,19.36,2828.0,80.9,0.27,0,0
2024-01-19,PEL-05,chargement,16.21,2132.8,57.6,0.192,0,0
2024-01-19,CAM-01,transport,16.16,1571.1,198.4,0.496,0,0
2024-01-19,CAM-02,transport,14.07,702.6,304.0,0.76,0,0
2024-01-19,CAM-03,transport,19.98,1096.8,217.1,0.543,0,0
2024-01-19,CAM-04,transport,0.0,1721.9,0.0,0.0,0,0
2024-01-19,CAM-05,transport,15.81,2165.8,220.9,0.552,0,0
2024-01-19,CAM-06,transport,18.14,1352.2,227.6,0.569,0,0
2024-01-19,CAM-07,transport,16.18,2466.5,71.3,0.178,0,0
2024-01-19,CAM-08,transport,0.0,2141.6,0.0,0.0,0,0
2024-01-19,CAM-09,transport,18.49,2986.4,168.1,0.42,0,0
2024-01-19,CAM-10,transport,20.72,1336.2,310.3,0.776,0,1
2024-01-19,CAM-11,transport,19.77,841.1,33.7,0.084,0,0
2024-01-19,CAM-12,transport,17.19,2630.6,115.6,0.289,0,0
2024-01-19,GEN-01,energie,21.37,1977.6,428.1,0.856,0,1
2024-01-19,GEN-02,energie,21.33,2471.1,245.1,0.49,0,0
2024-01-19,GEN-03,energie,21.95,2191.7,324.7,0.649,0,0
2024-01-20,FOR-01,forage,19.55,2862.0,125.2,0.501,0,1
2024-01-20,FOR-02,forage,17.51,1154.6,235.8,0.943,0,0
2024-01-20,FOR-03,forage,17.38,3180.9,139.6,0.558,0,0
2024-01-20,FOR-04,forage,12.52,1645.1,142.8,0.571,0,0
2024-01-20,PEL-01,chargement,10.49,654.4,28.0,0.093,0,0
2024-01-20,PEL-02,chargement,18.38,1370.6,94.4,0.315,0,0
2024-01-20,PEL-03,chargement,19.65,882.8,19.7,0.066,0,0
2024-01-20,PEL-04,chargement,11.27,2839.3,92.2,0.307,0,0
2024-01-20,PEL-05,chargement,18.07,2150.9,75.6,0.252,0,0
2024-01-20,CAM-01,transport,16.24,1587.4,214.6,0.537,0,0
2024-01-20,CAM-02,transport,18.67,721.2,322.6,0.807,0,0
2024-01-20,CAM-03,transport,16.47,1113.3,233.6,0.584,0,0
2024-01-20,CAM-04,transport,18.61,1740.5,18.6,0.047,0,0
2024-01-20,CAM-05,transport,20.26,2186.1,241.2,0.603,0,0
2024-01-20,CAM-06,transport,19.85,1372.0,247.5,0.619,0,1
2024-01-20,CAM-07,transport,18.44,2485.0,89.7,0.224,0,0
2024-01-20,CAM-08,transport,15.27,2156.9,15.3,0.038,0,0
2024-01-20,CAM-09,transport,12.24,2998.6,180.3,0.451,0,0
2024-01-20,CAM-10,transport,20.77,1357.0,331.1,0.828,0,1
2024-01-20,CAM-11,transport,20.44,861.5,54.1,0.135,0,0
2024-01-20,CAM-12,transport,20.67,2651.2,136.3,0.341,0,0
2024-01-20,GEN-01,energie,20.18,1997.8,448.3,0.897,0,1
2024-01-20,GEN-02,energie,24.0,2495.1,269.1,0.538,0,0
2024-01-20,GEN-03,energie,24.0,2215.7,348.7,0.697,0,0
2024-01-21,FOR-01,forage,18.69,2880.7,143.9,0.575,0,1
2024-01-21,FOR-02,forage,15.75,1170.4,251.5,1.006,0,0
2024-01-21,FOR-03,forage,14.74,3195.6,154.3,0.617,0,0
2024-01-21,FOR-04,forage,21.93,1667.0,164.7,0.659,0,1
2024-01-21,PEL-01,chargement,17.96,672.4,45.9,0.153,0,0
2024-01-21,PEL-02,chargement,17.06,1387.7,111.4,0.371,0,0
2024-01-21,PEL-03,chargement,12.47,895.3,32.1,0.107,0,0
2024-01-21,PEL-04,chargement,11.38,2850.7,103.5,0.345,0,0
2024-01-21,PEL-05,chargement,17.93,2168.8,93.6,0.312,0,0
2024-01-21,CAM-01,transport,18.17,1605.6,232.8,0.582,0,0
2024-01-21,CAM-02,transport,15.62,736.8,338.2,0.846,0,0
2024-01-21,CAM-03,transport,15.87,1129.1,249.5,0.624,0,0
2024-01-21,CAM-04,transport,19.45,1759.9,38.1,0.095,0,0
2024-01-21,CAM-05,transport,19.59,2205.7,260.8,0.652,0,0
2024-01-21,CAM-06,transport,20.81,1392.8,268.3,0.671,0,1
2024-01-21,CAM-07,transport,18.05,2503.0,107.7,0.269,0,0
2024-01-21,CAM-08,transport,18.64,2175.5,33.9,0.085,0,0
2024-01-21,CAM-09,transport,21.92,3020.5,202.2,0.506,0,0
2024-01-21,CAM-10,transport,15.58,1372.6,346.7,0.867,0,1
2024-01-21,CAM-11,transport,15.61,877.1,69.7,0.174,0,0
2024-01-21,CAM-12,transport,18.07,2669.3,154.4,0.386,0,0
2024-01-21,GEN-01,energie,23.14,2020.9,471.4,0.943,0,1
2024-01-21,GEN-02,energie,24.0,2519.1,293.1,0.586,0,0
2024-01-21,GEN-03,energie,19.47,2235.2,368.2,0.736,0,0
2024-01-22,FOR-01,forage,22.31,2903.0,166.2,0.665,0,1
2024-01-22,FOR-02,forage,18.31,1188.7,269.8,1.079,0,0
2024-01-22,FOR-03,forage,11.38,3207.0,165.7,0.663,0,0
2024-01-22,FOR-04,forage,20.44,1687.5,185.2,0.741,0,1
2024-01-22,PEL-01,chargement,18.74,691.1,64.7,0.216,0,0
2024-01-22,PEL-02,chargement,17.49,1405.2,128.9,0.43,0,0
2024-01-22,PEL-03,chargement,18.08,913.4,50.2,0.167,0,0
2024-01-22,PEL-04,chargement,19.04,2869.7,122.6,0.409,0,1
2024-01-22,PEL-05,chargement,11.23,2180.0,104.8,0.349,0,1
2024-01-22,CAM-01,transport,15.76,1621.3,248.5,0.621,0,0
2024-01-22,CAM-02,transport,15.22,752.1,353.5,0.884,0,0
2024-01-22,CAM-03,transport,15.76,1144.9,265.2,0.663,0,0
2024-01-22,CAM-04,transport,19.18,1779.1,57.2,0.143,0,0
2024-01-22,CAM-05,transport,20.3,2226.0,281.1,0.703,0,0
2024-01-22,CAM-06,transport,22.03,1414.8,290.3,0.726,0,1
2024-01-22,CAM-07,transport,14.64,2517.7,122.4,0.306,0,0
2024-01-22,CAM-08,transport,20.77,2196.3,54.7,0.137,0,0
2024-01-22,CAM-09,transport,13.89,3034.4,216.1,0.54,0,0
2024-01-22,CAM-10,transport,15.95,1388.5,362.6,0.907,0,1
2024-01-22,CAM-11,transport,18.63,895.8,88.4,0.221,0,0
2024-01-22,CAM-12,transport,20.63,2689.9,175.0,0.437,0,0
2024-01-22,GEN-01,energie,22.44,2043.3,493.8,0.988,0,1
2024-01-22,GEN-02,energie,23.78,2542.9,316.9,0.634,0,0
2024-01-22,GEN-03,energie,19.39,2254.6,387.6,0.775,0,0
2024-01-23,FOR-01,forage,13.13,2916.1,179.3,0.717,0,1
2024-01-23,FOR-02,forage,20.07,1208.7,289.9,1.16,0,0
2024-01-23,FOR-03,forage,20.05,3227.0,185.7,0.743,0,0
2024-01-23,FOR-04,forage,17.54,1705.0,202.7,0.811,0,1
2024-01-23,PEL-01,chargement,17.86,709.0,82.5,0.275,0,0
2024-01-23,PEL-02,chargement,20.2,1425.4,149.1,0.497,0,0
2024-01-23,PEL-03,chargement,17.94,931.3,68.1,0.227,0,0
2024-01-23,PEL-04,chargement,15.33,2885.1,137.9,0.46,0,1
2024-01-23,PEL-05,chargement,18.45,2198.5,123.2,0.411,0,1
2024-01-23,CAM-01,transport,24.0,1645.3,272.5,0.681,0,0
2024-01-23,CAM-02,transport,13.77,765.8,367.2,0.918,0,0
2024-01-23,CAM-03,transport,10.82,1155.7,276.0,0.69,0,0
2024-01-23,CAM-04,transport,16.09,1795.2,73.3,0.183,0,0
2024-01-23,CAM-05,transport,12.4,2238.4,293.5,0.734,0,0
2024-01-23,CAM-06,transport,15.67,1430.5,306.0,0.765,0,1
2024-01-23,CAM-07,transport,16.9,2534.6,139.3,0.348,0,0
2024-01-23,CAM-08,transport,23.82,2220.1,78.5,0.196,0,0
2024-01-23,CAM-09,transport,21.1,3055.5,237.2,0.593,0,0
2024-01-23,CAM-10,transport,0.0,1388.5,0.0,0.0,1,0
2024-01-23,CAM-11,transport,20.49,916.3,108.9,0.272,0,0
2024-01-23,CAM-12,transport,16.81,2706.7,191.8,0.479,0,0
2024-01-23,GEN-01,energie,0.0,2043.3,0.0,0.0,1,0
2024-01-23,GEN-02,energie,21.0,2563.9,337.9,0.676,0,0
2024-01-23,GEN-03,energie,19.35,2274.0,406.9,0.814,0,0
2024-01-24,FOR-01,forage,21.67,2937.8,201.0,0.804,0,1
2024-01-24,FOR-02,forage,19.61,1228.3,309.5,1.238,0,0
2024-01-24,FOR-03,forage,18.86,3245.9,204.6,0.818,0,0
2024-01-24,FOR-04,forage,17.3,1722.3,220.0,0.88,0,1
2024-01-24,PEL-01,chargement,19.34,728.3,101.9,0.34,0,0
2024-01-24,PEL-02,chargement,17.51,1442.9,166.6,0.555,0,0
2024-01-24,PEL-03,chargement,23.68,955.0,91.8,0.306,0,0
2024-01-24,PEL-04,chargement,19.25,2904.3,157.2,0.524,0,1
2024-01-24,PEL-05,chargement,19.93,2218.4,143.2,0.477,0,1
2024-01-24,CAM-01,transport,14.22,1659.5,286.8,0.717,0,0
2024-01-24,CAM-02,transport,22.12,788.0,389.4,0.973,0,0
2024-01-24,CAM-03,transport,20.91,1176.6,296.9,0.742,0,0
2024-01-24,CAM-04,transport,17.45,1812.6,90.8,0.227,0,0
2024-01-24,CAM-05,transport,18.28,2256.7,311.7,0.779,0,0
2024-01-24,CAM-06,transport,17.39,1447.9,323.4,0.808,0,1
2024-01-24,CAM-07,transport,15.19,2549.8,154.5,0.386,0,0
2024-01-24,CAM-08,transport,12.14,2232.3,90.7,0.227,0,0
2024-01-24,CAM-09,transport,17.86,3073.4,255.1,0.638,0,0
2024-01-24,CAM-10,transport,15.26,1403.8,15.3,0.038,0,0
2024-01-24,CAM-11,transport,19.67,935.9,128.5,0.321,0,0
2024-01-24,CAM-12,transport,16.95,2723.7,208.7,0.522,0,0
2024-01-24,GEN-01,energie,19.62,2062.9,19.6,0.039,0,0
2024-01-24,GEN-02,energie,24.0,2587.9,361.9,0.724,0,0
2024-01-24,GEN-03,energie,24.0,2298.0,430.9,0.862,0,0
2024-01-25,FOR-01,forage,0.0,2937.8,0.0,0.0,1,0
2024-01-25,FOR-02,forage,18.28,1246.6,327.8,1.311,0,1
2024-01-25,FOR-03,forage,17.96,3263.8,222.5,0.89,0,0
2024-01-25,FOR-04,forage,18.56,1740.9,238.6,0.954,0,1
2024-01-25,PEL-01,chargement,16.17,744.5,118.0,0.393,0,0
2024-01-25,PEL-02,chargement,19.15,1462.0,185.8,0.619,0,0
2024-01-25,PEL-03,chargement,15.97,971.0,107.8,0.359,0,0
2024-01-25,PEL-04,chargement,19.02,2923.3,176.2,0.587,0,1
2024-01-25,PEL-05,chargement,22.54,2241.0,165.7,0.552,0,1
2024-01-25,CAM-01,transport,17.19,1676.7,304.0,0.76,0,0
2024-01-25,CAM-02,transport,17.07,805.0,406.4,1.016,0,0
2024-01-25,CAM-03,transport,18.97,1195.6,315.9,0.79,0,1
2024-01-25,CAM-04,transport,13.89,1826.5,104.7,0.262,0,0
2024-01-25,CAM-05,transport,13.03,2269.7,324.8,0.812,0,0
2024-01-25,CAM-06,transport,21.88,1469.8,345.2,0.863,0,1
2024-01-25,CAM-07,transport,20.01,2569.8,174.5,0.436,0,0
2024-01-25,CAM-08,transport,18.32,2250.6,109.0,0.272,0,0
2024-01-25,CAM-09,transport,15.07,3088.4,270.1,0.675,0,0
2024-01-25,CAM-10,transport,17.98,1421.7,33.2,0.083,0,0
2024-01-25,CAM-11,transport,14.42,950.3,143.0,0.357,0,0
2024-01-25,CAM-12,transport,18.9,2742.6,227.6,0.569,0,0
2024-01-25,GEN-01,energie,20.88,2083.8,40.5,0.081,0,0
2024-01-25,GEN-02,energie,20.53,2608.4,382.4,0.765,0,0
2024-01-25,GEN-03,energie,23.63,2321.6,454.5,0.909,0,0
2024-01-26,FOR-01,forage,14.32,2952.1,14.3,0.057,0,0
2024-01-26,FOR-02,forage,18.58,1265.2,346.4,1.385,0,1
2024-01-26,FOR-03,forage,14.1,3277.9,236.6,0.947,0,0
2024-01-26,FOR-04,forage,19.66,1760.5,258.2,1.033,0,1
2024-01-26,PEL-01,chargement,16.54,761.0,134.6,0.449,0,0
2024-01-26,PEL-02,chargement,16.32,1478.4,202.1,0.674,0,0
2024-01-26,PEL-03,chargement,12.47,983.4,120.3,0.401,0,0
2024-01-26,PEL-04,chargement,18.04,2941.4,194.2,0.647,0,1
2024-01-26,PEL-05,chargement,20.67,2261.6,186.4,0.621,0,1
2024-01-26,CAM-01,transport,17.08,1693.8,321.0,0.803,0,1
2024-01-26,CAM-02,transport,19.71,824.7,426.1,1.065,0,0
2024-01-26,CAM-03,transport,19.35,1214.9,335.3,0.838,0,1
2024-01-26,CAM-04,transport,17.67,1844.2,122.3,0.306,0,0
2024-01-26,CAM-05,transport,19.36,2289.0,344.1,0.86,0,0
2024-01-26,CAM-06,transport,13.32,1483.1,358.5,0.896,0,1
2024-01-26,CAM-07,transport,17.08,2586.8,191.6,0.479,0,0
2024-01-26,CAM-08,transport,16.91,2267.5,125.9,0.315,0,0
2024-01-26,CAM-09,transport,20.96,3109.4,291.1,0.728,0,0
2024-01-26,CAM-10,transport,18.64,1440.4,51.9,0.13,0,0
2024-01-26,CAM-11,transport,13.76,964.1,156.7,0.392,0,0
2024-01-26,CAM-12,transport,17.99,2760.6,245.6,0.614,0,0
2024-01-26,GEN-01,energie,20.38,2104.2,60.9,0.122,0,0
2024-01-26,GEN-02,energie,20.76,2629.2,403.2,0.806,0,0
2024-01-26,GEN-03,energie,19.64,2341.2,474.2,0.948,0,0
2024-01-27,FOR-01,forage,19.67,2971.8,34.0,0.136,0,0
2024-01-27,FOR-02,forage,16.93,1282.1,363.3,1.453,0,1
2024-01-27,FOR-03,forage,11.92,3289.9,248.6,0.994,0,0
2024-01-27,FOR-04,forage,16.16,1776.7,274.4,1.098,0,1
2024-01-27,PEL-01,chargement,14.12,775.1,148.7,0.496,0,0
2024-01-27,PEL-02,chargement,17.06,1495.4,219.1,0.73,0,0
2024-01-27,PEL-03,chargement,17.02,1000.5,137.3,0.458,0,0
2024-01-27,PEL-04,chargement,17.03,2958.4,211.2,0.704,0,1
2024-01-27,PEL-05,chargement,13.88,2275.5,200.3,0.668,0,1
2024-01-27,CAM-01,transport,13.98,1707.8,335.0,0.838,0,1
2024-01-27,CAM-02,transport,19.16,843.9,445.3,1.113,0,0
2024-01-27,CAM-03,transport,19.79,1234.7,355.1,0.888,0,1
2024-01-27,CAM-04,transport,21.99,1866.2,144.3,0.361,0,0
2024-01-27,CAM-05,transport,9.88,2298.9,354.0,0.885,0,0
2024-01-27,CAM-06,transport,0.0,1483.1,0.0,0.0,1,0
2024-01-27,CAM-07,transport,18.52,2605.4,210.1,0.525,0,0
2024-01-27,CAM-08,transport,19.41,2286.9,145.3,0.363,0,0
2024-01-27,CAM-09,transport,11.01,3120.4,302.1,0.755,0,0
2024-01-27,CAM-10,transport,14.66,1455.0,66.5,0.166,0,0
2024-01-27,CAM-11,transport,16.31,980.4,173.0,0.433,0,0
2024-01-27,CAM-12,transport,14.39,2775.0,260.0,0.65,0,0
2024-01-27,GEN-01,energie,19.12,2123.3,80.0,0.16,0,0
2024-01-27,GEN-02,energie,23.3,2652.5,426.5,0.853,0,0
2024-01-27,GEN-03,energie,21.56,2362.8,495.7,0.991,0,1
2024-01-28,FOR-01,forage,18.12,2989.9,52.1,0.208,0,0
2024-01-28,FOR-02,forage,16.47,1298.6,379.8,1.519,0,1
2024-01-28,FOR-03,forage,17.54,3307.4,266.1,1.064,0,0
2024-01-28,FOR-04,forage,0.0,1776.7,0.0,0.0,1,0
2024-01-28,PEL-01,chargement,21.0,796.1,169.7,0.566,0,0
2024-01-28,PEL-02,chargement,17.11,1512.5,236.2,0.787,0,0
2024-01-28,PEL-03,chargement,15.35,1015.8,152.6,0.509,0,1
2024-01-28,PEL-04,chargement,17.62,2976.0,228.9,0.763,0,1
2024-01-28,PEL-05,chargement,10.9,2286.4,211.1,0.704,0,1
2024-01-28,CAM-01,transport,18.95,1726.7,354.0,0.885,0,1
2024-01-28,CAM-02,transport,0.0,843.9,0.0,0.0,0,0
2024-01-28,CAM-03,transport,15.16,1249.9,370.2,0.926,0,1
2024-01-28,CAM-04,transport,15.76,1881.9,160.1,0.4,0,0
2024-01-28,CAM-05,transport,15.48,2314.4,369.5,0.924,0,0
2024-01-28,CAM-06,transport,20.73,1503.8,20.7,0.052,0,0
2024-01-28,CAM-07,transport,17.37,2622.7,227.5,0.569,0,0
2024-01-28,CAM-08,transport,19.36,2306.3,164.7,0.412,0,0
2024-01-28,CAM-09,transport,14.92,3135.3,317.0,0.793,0,0
2024-01-28,CAM-10,transport,22.01,1477.1,88.5,0.221,0,0
2024-01-28,CAM-11,transport,22.02,1002.4,195.0,0.488,0,0
2024-01-28,CAM-12,transport,17.68,2792.7,277.7,0.694,0,0
2024-01-28,GEN-01,energie,23.93,2147.3,103.9,0.208,0,0
2024-01-28,GEN-02,energie,22.06,2674.5,448.5,0.897,0,0
2024-01-28,GEN-03,energie,22.14,2384.9,517.9,1.036,0,1
2024-01-29,FOR-01,forage,18.08,3008.0,70.2,0.281,0,0
2024-01-29,FOR-02,forage,20.54,1319.1,400.3,1.601,0,1
2024-01-29,FOR-03,forage,13.52,3320.9,279.6,1.118,0,0
2024-01-29,FOR-04,forage,23.24,1799.9,23.2,0.093,0,0
2024-01-29,PEL-01,chargement,21.07,817.2,190.8,0.636,0,0
2024-01-29,PEL-02,chargement,12.24,1524.8,248.5,0.828,0,0
2024-01-29,PEL-03,chargement,20.08,1035.9,172.7,0.576,0,1
2024-01-29,PEL-04,chargement,0.0,2976.0,0.0,0.0,1,0
2024-01-29,PEL-05,chargement,0.0,2286.4,0.0,0.0,1,0
2024-01-29,CAM-01,transport,14.29,1741.0,368.3,0.921,0,1
2024-01-29,CAM-02,transport,18.0,861.9,18.0,0.045,0,0
2024-01-29,CAM-03,transport,19.39,1269.3,389.6,0.974,0,1
2024-01-29,CAM-04,transport,18.46,1900.4,178.5,0.446,0,0
2024-01-29,CAM-05,transport,15.27,2329.7,384.8,0.962,0,0
2024-01-29,CAM-06,transport,18.47,1522.3,39.2,0.098,0,0
2024-01-29,CAM-07,transport,16.24,2639.0,243.7,0.609,0,0
2024-01-29,CAM-08,transport,18.87,2325.2,183.5,0.459,0,0
2024-01-29,CAM-09,transport,13.63,3149.0,330.7,0.827,0,0
2024-01-29,CAM-10,transport,19.05,1496.1,107.6,0.269,0,0
2024-01-29,CAM-11,transport,16.31,1018.7,211.4,0.528,0,0
2024-01-29,CAM-12,transport,17.84,2810.5,295.5,0.739,0,0
2024-01-29,GEN-01,energie,19.85,2167.1,123.8,0.248,0,0
2024-01-29,GEN-02,energie,21.87,2696.4,470.4,0.941,0,0
2024-01-29,GEN-03,energie,23.45,2408.4,541.3,1.083,0,1
2024-01-30,FOR-01,forage,16.36,3024.3,86.5,0.346,0,0
2024-01-30,FOR-02,forage,18.34,1337.5,418.7,1.675,0,1
2024-01-30,FOR-03,forage,23.75,3344.7,303.4,1.213,0,0
2024-01-30,FOR-04,forage,18.24,1818.2,41.5,0.166,0,0
2024-01-30,PEL-01,chargement,15.08,832.3,205.8,0.686,0,0
2024-01-30,PEL-02,chargement,13.05,1537.8,261.5,0.872,0,0
2024-01-30,PEL-03,chargement,19.15,1055.0,191.9,0.64,0,1
2024-01-30,PEL-04,chargement,17.71,2993.7,17.7,0.059,0,0
2024-01-30,PEL-05,chargement,22.05,2308.5,22.0,0.073,0,0
2024-01-30,CAM-01,transport,18.73,1759.8,387.0,0.968,0,1
2024-01-30,CAM-02,transport,13.89,875.8,31.9,0.08,0,0
2024-01-30,CAM-03,transport,24.0,1293.3,413.6,1.034,0,1
2024-01-30,CAM-04,transport,18.63,1919.0,197.2,0.493,0,0
2024-01-30,CAM-05,transport,17.53,2347.2,402.3,1.006,0,0
2024-01-30,CAM-06,transport,14.85,1537.1,54.0,0.135,0,0
2024-01-30,CAM-07,transport,23.07,2662.0,266.8,0.667,0,0
2024-01-30,CAM-08,transport,12.92,2338.1,196.5,0.491,0,1
2024-01-30,CAM-09,transport,17.18,3166.1,347.8,0.87,0,0
2024-01-30,CAM-10,transport,14.63,1510.7,122.2,0.306,0,0
2024-01-30,CAM-11,transport,19.79,1038.5,231.1,0.578,0,0
2024-01-30,CAM-12,transport,19.43,2829.9,315.0,0.787,0,0
2024-01-30,GEN-01,energie,20.2,2187.3,144.0,0.288,0,0
2024-01-30,GEN-02,energie,16.57,2713.0,487.0,0.974,0,0
2024-01-30,GEN-03,energie,21.78,2430.2,563.1,1.126,0,1
2024-01-31,FOR-01,forage,16.96,3041.3,103.5,0.414,0,0
2024-01-31,FOR-02,forage,20.31,1357.8,439.0,1.756,0,1
2024-01-31,FOR-03,forage,0.0,3344.7,0.0,0.0,0,0
2024-01-31,FOR-04,forage,20.84,1839.0,62.3,0.249,0,0
2024-01-31,PEL-01,chargement,15.52,847.8,221.4,0.738,0,0
2024-01-31,PEL-02,chargement,19.95,1557.8,281.5,0.938,0,0
2024-01-31,PEL-03,chargement,18.08,1073.1,209.9,0.7,0,1
2024-01-31,PEL-04,chargement,15.11,3008.8,32.8,0.109,0,0
2024-01-31,PEL-05,chargement,13.57,2322.0,35.6,0.119,0,0
2024-01-31,CAM-01,transport,14.87,1774.6,401.9,1.005,0,1
2024-01-31,CAM-02,transport,15.18,891.0,47.1,0.118,0,0
2024-01-31,CAM-03,transport,19.04,1312.3,432.6,1.082,0,1
2024-01-31,CAM-04,transport,22.33,1941.4,219.5,0.549,0,0
2024-01-31,CAM-05,transport,0.0,2347.2,0.0,0.0,0,0
2024-01-31,CAM-06,transport,23.04,1560.2,77.1,0.193,0,0
2024-01-31,CAM-07,transport,19.19,2681.2,286.0,0.715,0,1
2024-01-31,CAM-08,transport,14.21,2352.3,210.7,0.527,0,1
2024-01-31,CAM-09,transport,22.09,3188.2,369.9,0.925,0,0
2024-01-31,CAM-10,transport,17.87,1528.6,140.1,0.35,0,0
2024-01-31,CAM-11,transport,20.54,1059.1,251.7,0.629,0,0
2024-01-31,CAM-12,transport,14.1,2844.0,329.1,0.823,0,0
2024-01-31,GEN-01,energie,23.21,2210.5,167.2,0.334,0,0
2024-01-31,GEN-02,energie,21.48,2734.4,508.4,1.017,0,0
2024-01-31,GEN-03,energie,21.77,2451.9,584.9,1.17,0,1
2024-02-01,FOR-01,forage,20.85,3062.1,124.4,0.497,0,0
2024-02-01,FOR-02,forage,0.0,1357.8,0.0,0.0,1,0
2024-02-01,FOR-03,forage,16.4,3361.1,16.4,0.066,0,0
2024-02-01,FOR-04,forage,24.0,1863.0,86.3,0.345,0,0
2024-02-01,PEL-01,chargement,14.78,862.6,236.1,0.787,0,0
2024-02-01,PEL-02,chargement,21.46,1579.2,302.9,1.01,0,0
2024-02-01,PEL-03,chargement,20.58,1093.7,230.5,0.768,0,1
